,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,ABM,SubmittedOrders,PaidFees,spread,speed_of_fills
10,0,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:05:44,ABM,38.0,Side.BID,107.0,99991.0,,99991.0,False,False,False,False,0.0,,,,,-1612515944135018978
19,1612516944396524895,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:22:24,ABM,87.0,Side.BID,454.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,97902
22,1612516960109957920,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:22:24,ABM,13.0,Side.BID,454.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,15713530927
29,1612517081351579987,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:24:36,ABM,6.0,Side.ASK,506.0,99978.0,,99978.0,False,False,False,False,0.0,,,,,5178161317
31,1612517096940262670,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:24:36,ABM,94.0,Side.ASK,506.0,99978.0,,99978.0,False,False,False,False,0.0,,,,,20766844000
37,1612517180537179987,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:26:20,ABM,2.0,Side.ASK,547.0,99974.0,,99974.0,False,False,False,False,0.0,,,,,97902
39,1612517180537180037,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:26:20,ABM,98.0,Side.ASK,547.0,99974.0,,99974.0,False,False,False,False,0.0,,,,,97952
46,0,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:29:50,ABM,2.0,Side.ASK,622.0,99996.0,,99996.0,False,False,False,False,0.0,,,,,-1612517390273836930
52,1612517562692022319,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:32:42,ABM,8.0,Side.ASK,673.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,97902
55,1612517600265727825,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:32:42,ABM,92.0,Side.ASK,673.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,37573803408
70,1612517747799456339,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:35:47,ABM,100.0,Side.BID,750.0,99960.0,,99960.0,False,False,False,False,0.0,,,,,97902
77,1612517801625964985,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:36:38,ABM,100.0,Side.BID,788.0,99953.0,,99953.0,False,False,False,False,0.0,,,,,3061463760
84,1612517924184743247,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:37:04,ABM,87.0,Side.BID,813.0,99923.0,,99923.0,False,False,False,False,0.0,,,,,99921988830
86,1612517925076242868,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:37:04,ABM,13.0,Side.BID,813.0,99923.0,,99923.0,False,False,False,False,0.0,,,,,100813488451
93,1612518016750965819,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:40:12,ABM,2.0,Side.BID,941.0,99925.0,,99925.0,False,False,False,False,0.0,,,,,4589157453
95,1612518017412726373,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:40:12,ABM,98.0,Side.BID,941.0,99925.0,,99925.0,False,False,False,False,0.0,,,,,5250918007
101,1612518081634386582,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:41:21,ABM,51.0,Side.BID,991.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,97902
107,1612518172933872188,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:42:52,ABM,65.0,Side.BID,1063.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,97902
110,1612518175355462125,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:42:52,ABM,35.0,Side.BID,1063.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,2421687839
116,1612518215631914017,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:43:35,ABM,91.0,Side.BID,1096.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,97902
119,1612518215772981356,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:43:35,ABM,9.0,Side.BID,1096.0,99935.0,,99935.0,False,False,False,False,0.0,,,,,141165241
132,1612519007323598767,ORDER_EXECUTED,,1067,ValueAgent,,2021-02-05 09:56:46,ABM,100.0,Side.BID,1458.0,99933.0,,99933.0,False,False,False,False,0.0,,,,,1066725627
14,1612515920710380461,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:05:20,ABM,18.0,Side.ASK,95.0,99991.0,,99991.0,False,False,False,False,0.0,,,,,906586
17,1612515940112717755,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:05:20,ABM,20.0,Side.ASK,95.0,99991.0,,99991.0,False,False,False,False,0.0,,,,,19403243880
19,1612515944135521222,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:05:20,ABM,62.0,Side.ASK,95.0,99991.0,,99991.0,False,False,False,False,0.0,,,,,23426047347
29,0,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:12:55,ABM,10.0,Side.ASK,251.0,99994.0,,99994.0,False,False,False,False,0.0,,,,,-1612516375262139822
42,0,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:15:48,ABM,14.0,Side.ASK,303.0,99997.0,,99997.0,False,False,False,False,0.0,,,,,-1612516548019873443
48,1612517568330375986,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:32:48,ABM,7.0,Side.ASK,677.0,99952.0,,99952.0,False,False,False,False,0.0,,,,,906586
55,1612517583501560983,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:33:00,ABM,100.0,Side.ASK,680.0,99953.0,,99953.0,False,False,False,False,0.0,,,,,2618214226
62,1612517650183517481,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:34:07,ABM,41.0,Side.BID,710.0,99959.0,,99959.0,False,False,False,False,0.0,,,,,2331733165
69,1612517678328093333,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:34:37,ABM,83.0,Side.BID,720.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,1314038753
71,1612517680880640436,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:34:37,ABM,17.0,Side.BID,720.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,3866585856
77,1612517748683745360,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:35:48,ABM,7.0,Side.ASK,752.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,906586
80,1612517754709602937,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:35:48,ABM,93.0,Side.ASK,752.0,99924.0,,99924.0,False,False,False,False,0.0,,,,,6026764163
90,1612518564305509470,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:49:20,ABM,100.0,Side.BID,1272.0,99903.0,,99903.0,False,False,False,False,0.0,,,,,3820149283
96,1612519118122714265,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:58:38,ABM,82.0,Side.ASK,1506.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,906586
99,1612519133419184899,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:58:38,ABM,74.0,Side.ASK,1506.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,15297377220
101,1612519138216959596,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:58:38,ABM,100.0,Side.ASK,1506.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,20095151917
103,1612519138519063770,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:58:38,ABM,1.0,Side.ASK,1506.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,20397256091
105,1612519143952515778,ORDER_EXECUTED,,1068,ValueAgent,,2021-02-05 09:58:38,ABM,6.0,Side.ASK,1506.0,99902.0,,99902.0,False,False,False,False,1190.0,,,,,25830708099
13,1612516421817368059,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:13:41,ABM,77.0,Side.ASK,271.0,100003.0,,100003.0,False,False,False,False,0.0,,,,,12403018
16,0,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:13:41,ABM,23.0,Side.ASK,271.0,100003.0,,100003.0,False,False,False,False,0.0,,,,,-1612516421804965041
32,1612517180543332545,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:26:19,ABM,98.0,Side.BID,545.0,99974.0,,99974.0,False,False,False,False,0.0,,,,,829311702
40,1612517286951611607,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:28:06,ABM,4.0,Side.ASK,587.0,99982.0,,99982.0,False,False,False,False,0.0,,,,,12403018
42,1612517286951611657,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:28:06,ABM,96.0,Side.ASK,587.0,99982.0,,99982.0,False,False,False,False,0.0,,,,,12403068
60,1612517744733941742,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:35:44,ABM,90.0,Side.BID,747.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,12403018
63,1612517748348641986,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:35:44,ABM,10.0,Side.BID,747.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,3627103262
82,1612518345819403505,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:45:45,ABM,91.0,Side.BID,1184.0,99888.0,,99901.0,False,False,False,False,0.0,,,,,12403018
85,1612518350002452381,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:45:45,ABM,9.0,Side.BID,1184.0,99901.0,,99901.0,False,False,False,False,0.0,,,,,4195451894
94,1612518690891136290,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:51:30,ABM,100.0,Side.ASK,1309.0,99964.0,,99964.0,False,False,False,False,0.0,,,,,12403018
103,1612519071045293801,ORDER_EXECUTED,,1069,ValueAgent,,2021-02-05 09:57:51,ABM,100.0,Side.BID,1488.0,99846.0,,99881.0,False,False,False,False,0.0,,,,,12403018
8,1612515691677780883,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:01:28,ABM,100.0,Side.BID,28.0,100011.0,,100011.0,False,False,False,False,0.0,,,,,2936398761
18,0,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:09:49,ABM,26.0,Side.ASK,182.0,100005.0,,100005.0,False,False,False,False,0.0,,,,,-1612516189454217566
20,0,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:09:49,ABM,2.0,Side.ASK,182.0,100005.0,,100005.0,False,False,False,False,0.0,,,,,-1612516189454217566
22,1612516260864363119,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:09:49,ABM,72.0,Side.ASK,182.0,100005.0,,100005.0,False,False,False,False,0.0,,,,,71410145553
28,1612516395027395070,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:13:15,ABM,10.0,Side.BID,261.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,1903112
31,1612516401894850537,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:13:15,ABM,90.0,Side.BID,261.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,6869358579
38,1612516553600283904,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:15:52,ABM,39.0,Side.ASK,306.0,99998.0,,99998.0,False,False,False,False,0.0,,,,,1342408111
40,1612516554218037154,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:15:52,ABM,60.0,Side.ASK,306.0,99998.0,,99998.0,False,False,False,False,0.0,,,,,1960161361
51,1612516686471080720,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:18:06,ABM,24.0,Side.BID,360.0,99958.0,,99958.0,False,False,False,False,0.0,,,,,1903112
54,0,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:18:06,ABM,76.0,Side.BID,360.0,99958.0,,99958.0,False,False,False,False,0.0,,,,,-1612516686469177608
61,1612516763261936655,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:19:18,ABM,100.0,Side.ASK,384.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,5127562060
71,1612517018273289816,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:23:26,ABM,84.0,Side.ASK,480.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,11490042727
73,1612517039169903230,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:23:26,ABM,15.0,Side.ASK,480.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,32386656141
75,1612517039468836777,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:23:26,ABM,1.0,Side.ASK,480.0,99977.0,,99977.0,False,False,False,False,0.0,,,,,32685589688
81,1612517174134781591,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:26:14,ABM,80.0,Side.ASK,543.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,1903112
84,0,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:26:14,ABM,20.0,Side.ASK,543.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,-1612517174132878479
90,1612517442907907514,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:30:42,ABM,58.0,Side.BID,632.0,99989.0,,99989.0,False,False,False,False,0.0,,,,,1903112
93,0,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:30:42,ABM,42.0,Side.BID,632.0,99989.0,,99989.0,False,False,False,False,0.0,,,,,-1612517442906004402
100,1612517681900062329,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:34:29,ABM,100.0,Side.BID,714.0,99942.0,,99942.0,False,False,False,False,0.0,,,,,12433037926
112,1612518255882440829,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:44:15,ABM,100.0,Side.BID,1122.0,99928.0,,99928.0,False,False,False,False,0.0,,,,,1903112
119,0,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:51:30,ABM,19.0,Side.ASK,1308.0,99966.0,,99966.0,False,False,False,False,0.0,,,,,-1612518690721585067
127,1612519104420626190,ORDER_EXECUTED,,1070,ValueAgent,,2021-02-05 09:58:24,ABM,5.0,Side.BID,1499.0,99873.0,,99912.0,False,False,False,False,0.0,,,,,1903112
11,1612516285404301504,ORDER_EXECUTED,,1071,ValueAgent,,2021-02-05 09:11:24,ABM,47.0,Side.BID,219.0,100006.0,,100006.0,False,False,False,False,0.0,,,,,629336932
13,1612516286253686838,ORDER_EXECUTED,,1071,ValueAgent,,2021-02-05 09:11:24,ABM,53.0,Side.BID,219.0,100006.0,,100006.0,False,False,False,False,0.0,,,,,1478722266
19,1612516337806976607,ORDER_EXECUTED,,1071,ValueAgent,,2021-02-05 09:12:17,ABM,90.0,Side.ASK,238.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,4537766
21,1612516337806976657,ORDER_EXECUTED,,1071,ValueAgent,,2021-02-05 09:12:17,ABM,10.0,Side.ASK,238.0,99995.0,,99995.0,False,False,False,False,0.0,,,,,4537816
28,1612517234915341661,ORDER_EXECUTED,,1071,ValueAgent,,2021-02-05 09:27:02,ABM,24.0,Side.BID,562.0,99975.0,,99975.0,False,False,False,False,0.0,,,,,12435229521
45,1612517746099208838,ORDER_EXECUTED,,1071,ValueAgent,,2021-02-05 09:35:46,ABM,100.0,Side.ASK,749.0,99947.0,,99947.0,False,False,False,False,0.0,,,,,4537766
51,1612517985546681287,ORDER_EXECUTED,,1071,ValueAgent,,2021-02-05 09:39:45,ABM,10.0,Side.BID,912.0,99927.0,,99927.0,False,False,False,False,0.0,,,,,4537766
7,1612516441213722844,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:14:01,ABM,23.0,Side.BID,274.0,100003.0,,100003.0,False,False,False,False,0.0,,,,,9231598
10,0,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:14:01,ABM,77.0,Side.BID,274.0,100003.0,,100003.0,False,False,False,False,0.0,,,,,-1612516441204491246
17,1612516632365036353,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:17:05,ABM,16.0,Side.ASK,329.0,99969.0,,99969.0,False,False,False,False,0.0,,,,,7202956140
19,1612516633134834425,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:17:05,ABM,84.0,Side.ASK,329.0,99969.0,,99969.0,False,False,False,False,0.0,,,,,7972754212
25,1612516780679109339,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:19:40,ABM,9.0,Side.BID,391.0,99976.0,,99976.0,False,False,False,False,0.0,,,,,9231598
35,1612516870914494809,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:21:05,ABM,6.0,Side.BID,426.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,5508192993
37,1612516879753198867,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:21:05,ABM,94.0,Side.BID,426.0,99983.0,,99983.0,False,False,False,False,0.0,,,,,14346897051
44,1612517318998208475,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:28:08,ABM,96.0,Side.BID,589.0,99982.0,,99982.0,False,False,False,False,0.0,,,,,30108997054
46,1612517319539925107,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:28:08,ABM,4.0,Side.BID,589.0,99982.0,,99982.0,False,False,False,False,0.0,,,,,30650713686
58,1612518044746633774,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:40:44,ABM,100.0,Side.BID,971.0,99942.0,,99942.0,False,False,False,False,0.0,,,,,9231598
65,1612518145667854017,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:42:25,ABM,100.0,Side.BID,1043.0,99931.0,,99931.0,False,False,False,False,0.0,,,,,374370307
75,1612518454239182674,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:47:26,ABM,13.0,Side.BID,1220.0,99919.0,,99919.0,False,False,False,False,0.0,,,,,7440645647
77,1612518455174200046,ORDER_EXECUTED,,1072,ValueAgent,,2021-02-05 09:47:26,ABM,33.0,Side.BID,1220.0,99919.0,,99919.0,False,False,False,False,0.0,,,,,8375663019
